user_id,age_group,gender,city,income_level,meal_type,recipe_name,ingredient_category,purchase_frequency,avg_spend_per_month,review_text,rating,preferred_platform,review_text_clean,sentiment_score,sentiment_label
U3754,25-34,Male,Brampton,Medium,Breakfast,Butter Chicken,Grains,10,140.23,Would definitely try again!,2.8,Pinterest,would definitely try,0.4574,Positive
U3755,25-34,Male,Brampton,Medium,Snack,Palak Paneer,Spices,7,207.84,Too spicy for me.,4.2,Instagram,spicy,0.0,Negative
U3756,35-44,Female,Mississauga,Low,Dinner,Dal Makhani,Vegetables,1,112.2,"Average taste, could be better.",2.0,Amazon Fresh,average taste could better,0.4404,Positive
U3757,18-24,Female,Windsor,Low,Dinner,Samosa,Dairy,3,113.44,Would definitely try again!,4.4,Facebook,would definitely try,0.4574,Positive
U3758,45-54,Other,Mississauga,Low,Breakfast,Samosa,Grains,6,70.52,Too spicy for me.,3.2,Amazon Fresh,spicy,0.0,Negative
U3759,65+,Male,Ottawa,High,Dinner,Palak Paneer,Vegetables,5,117.92,Would definitely try again!,4.6,YouTube,would definitely try,0.4574,Positive
U3760,45-54,Other,Markham,Low,Breakfast,Tandoori Chicken,Vegetables,5,194.52,Not authentic enough.,1.8,Instagram,authentic enough,0.0,Negative
U3761,65+,Female,Toronto,Low,Breakfast,Butter Chicken,Grains,9,159.38,Not authentic enough.,4.7,Instagram,authentic enough,0.0,Negative
U3762,18-24,Female,Brampton,Low,Breakfast,Paneer Tikka,Grains,6,98.25,Would definitely try again!,3.8,Pinterest,would definitely try,0.4574,Positive
U3763,18-24,Other,Ottawa,Medium,Dinner,Biryani,Grains,3,121.2,Would definitely try again!,3.5,Pinterest,would definitely try,0.4574,Positive
U3764,18-24,Female,Toronto,Low,Dinner,Masala Dosa,Protein,2,68.14,Too spicy for me.,2.7,Instagram,spicy,0.0,Negative
U3765,25-34,Male,London,Medium,Breakfast,Chole Bhature,Spices,9,81.24,Too spicy for me.,4.8,Amazon Fresh,spicy,0.0,Negative
U3766,65+,Other,Brampton,Low,Dinner,Chole Bhature,Protein,10,125.98,Delicious and quick to make!,2.8,YouTube,delicious quick make,0.6114,Positive
U3767,25-34,Male,Brampton,High,Breakfast,Samosa,Vegetables,4,100.22,Too spicy for me.,3.0,Pinterest,spicy,0.0,Negative
U3768,25-34,Male,Mississauga,High,Lunch,Samosa,Vegetables,5,78.22,Delicious and quick to make!,4.1,YouTube,delicious quick make,0.6114,Positive
U3769,55-64,Male,Hamilton,High,Dinner,Palak Paneer,Vegetables,9,139.59,"Great recipe, easy to follow.",2.1,Instagram,great recipe easy follow,0.7906,Positive
U3770,45-54,Other,Toronto,Medium,Dinner,Butter Chicken,Grains,5,116.71,Would definitely try again!,2.2,Amazon Fresh,would definitely try,0.4574,Positive
U3771,45-54,Female,Brampton,Medium,Lunch,Dal Makhani,Dairy,7,57.3,Tastes just like home cooking.,4.1,YouTube,tastes like home cooking,0.3612,Positive
U3772,35-44,Male,Windsor,Medium,Lunch,Chole Bhature,Protein,2,36.99,Delicious and quick to make!,1.5,Facebook,delicious quick make,0.6114,Positive
U3773,25-34,Male,Toronto,Medium,Lunch,Butter Chicken,Dairy,2,97.2,Delicious and quick to make!,4.3,Walmart Online,delicious quick make,0.6114,Positive
U3774,65+,Male,Markham,Medium,Breakfast,Masala Dosa,Spices,4,56.47,Would definitely try again!,3.5,Instagram,would definitely try,0.4574,Positive
U3775,55-64,Female,Windsor,Low,Breakfast,Biryani,Spices,8,45.24,Would definitely try again!,3.2,Amazon Fresh,would definitely try,0.4574,Positive
U3776,55-64,Female,Ottawa,Medium,Snack,Biryani,Protein,2,165.16,Would definitely try again!,1.9,Instagram,would definitely try,0.4574,Positive
U3777,45-54,Other,Windsor,Low,Lunch,Chole Bhature,Vegetables,10,116.09,Too spicy for me.,4.1,Instagram,spicy,0.0,Negative
U3778,25-34,Female,Ottawa,Medium,Snack,Paneer Tikka,Spices,7,109.38,"Average taste, could be better.",4.2,YouTube,average taste could better,0.4404,Positive
U3779,35-44,Other,Hamilton,Medium,Breakfast,Palak Paneer,Dairy,1,112.46,"Average taste, could be better.",2.9,YouTube,average taste could better,0.4404,Positive
U3780,25-34,Other,Brampton,Medium,Dinner,Chole Bhature,Dairy,9,74.49,"Average taste, could be better.",2.6,Walmart Online,average taste could better,0.4404,Positive
U3781,18-24,Other,Windsor,High,Lunch,Masala Dosa,Grains,10,136.44,"Average taste, could be better.",2.0,Pinterest,average taste could better,0.4404,Positive
U3782,25-34,Other,Markham,Medium,Dinner,Paneer Tikka,Vegetables,6,114.77,Delicious and quick to make!,4.0,Walmart Online,delicious quick make,0.6114,Positive
U3783,18-24,Other,Mississauga,Medium,Breakfast,Rajma Chawal,Grains,1,89.7,Too spicy for me.,3.6,Facebook,spicy,0.0,Negative
U3784,18-24,Male,Brampton,Medium,Lunch,Tandoori Chicken,Protein,10,95.69,"Great recipe, easy to follow.",1.8,Amazon Fresh,great recipe easy follow,0.7906,Positive
U3785,35-44,Female,Toronto,Low,Snack,Samosa,Spices,6,70.9,"Average taste, could be better.",4.2,Amazon Fresh,average taste could better,0.4404,Positive
U3786,65+,Male,London,Medium,Snack,Samosa,Grains,5,103.75,Too spicy for me.,4.5,Instagram,spicy,0.0,Negative
U3787,45-54,Other,Ottawa,High,Breakfast,Paneer Tikka,Grains,5,110.41,Tastes just like home cooking.,1.2,YouTube,tastes like home cooking,0.3612,Positive
U3788,25-34,Female,Toronto,High,Dinner,Chole Bhature,Protein,5,102.71,Would definitely try again!,4.1,Instagram,would definitely try,0.4574,Positive
U3789,18-24,Male,Hamilton,Medium,Breakfast,Samosa,Dairy,4,122.21,Would definitely try again!,4.4,Pinterest,would definitely try,0.4574,Positive
U3790,25-34,Male,Ottawa,Low,Dinner,Butter Chicken,Dairy,7,116.86,"Average taste, could be better.",5.0,Instagram,average taste could better,0.4404,Positive
U3791,65+,Other,Mississauga,Low,Breakfast,Samosa,Protein,9,129.23,Delicious and quick to make!,2.0,Facebook,delicious quick make,0.6114,Positive
U3792,45-54,Male,Ottawa,Medium,Snack,Biryani,Dairy,4,157.72,Loved the flavor!,2.5,Amazon Fresh,loved flavor,0.636,Positive
U3793,65+,Male,London,High,Dinner,Samosa,Protein,2,143.72,Too spicy for me.,4.9,Facebook,spicy,0.0,Negative
U3794,45-54,Male,Windsor,Medium,Breakfast,Rajma Chawal,Dairy,2,158.18,Loved the flavor!,1.4,Amazon Fresh,loved flavor,0.636,Positive
U3795,55-64,Male,Markham,High,Lunch,Palak Paneer,Protein,2,86.09,Would definitely try again!,3.1,Facebook,would definitely try,0.4574,Positive
U3796,45-54,Male,Windsor,Medium,Snack,Paneer Tikka,Dairy,7,99.66,Too spicy for me.,3.0,Walmart Online,spicy,0.0,Negative
U3797,35-44,Other,Brampton,Low,Snack,Butter Chicken,Grains,4,146.14,"Average taste, could be better.",3.4,Facebook,average taste could better,0.4404,Positive
U3798,65+,Other,London,Low,Lunch,Rajma Chawal,Grains,4,146.86,Would definitely try again!,2.3,Instagram,would definitely try,0.4574,Positive
U3799,18-24,Male,Markham,Low,Breakfast,Biryani,Dairy,1,92.86,Loved the flavor!,4.7,YouTube,loved flavor,0.636,Positive
U3800,55-64,Other,London,Medium,Dinner,Chole Bhature,Protein,4,144.46,"Average taste, could be better.",2.1,Pinterest,average taste could better,0.4404,Positive
U3801,35-44,Other,Brampton,Low,Snack,Tandoori Chicken,Grains,6,82.26,Loved the flavor!,3.6,Pinterest,loved flavor,0.636,Positive
U3802,25-34,Female,Ottawa,Medium,Breakfast,Biryani,Spices,2,139.24,Not authentic enough.,3.0,Facebook,authentic enough,0.0,Negative
U3803,65+,Male,Hamilton,Medium,Lunch,Paneer Tikka,Dairy,4,118.95,"Average taste, could be better.",2.1,YouTube,average taste could better,0.4404,Positive
U3804,18-24,Other,Brampton,Medium,Dinner,Paneer Tikka,Spices,7,64.62,Not authentic enough.,1.8,Pinterest,authentic enough,0.0,Negative
U3805,45-54,Other,Brampton,Low,Breakfast,Paneer Tikka,Spices,9,102.64,Too spicy for me.,4.8,Facebook,spicy,0.0,Negative
U3806,18-24,Male,Markham,Low,Breakfast,Rajma Chawal,Vegetables,2,207.29,Delicious and quick to make!,3.2,Facebook,delicious quick make,0.6114,Positive
U3807,25-34,Female,Mississauga,Medium,Snack,Paneer Tikka,Spices,8,128.11,Too spicy for me.,3.4,YouTube,spicy,0.0,Negative
U3808,55-64,Male,Windsor,Medium,Snack,Palak Paneer,Spices,6,212.02,"Average taste, could be better.",4.1,YouTube,average taste could better,0.4404,Positive
U3809,55-64,Female,Ottawa,Medium,Dinner,Palak Paneer,Vegetables,8,62.24,Too spicy for me.,1.3,Walmart Online,spicy,0.0,Negative
U3810,65+,Male,Brampton,High,Breakfast,Palak Paneer,Vegetables,2,150.03,Too spicy for me.,3.9,Facebook,spicy,0.0,Negative
U3811,55-64,Male,Hamilton,Medium,Lunch,Paneer Tikka,Vegetables,1,20.0,Too spicy for me.,1.7,Instagram,spicy,0.0,Negative
U3812,65+,Male,Toronto,Medium,Lunch,Palak Paneer,Protein,7,119.99,Too spicy for me.,4.0,Amazon Fresh,spicy,0.0,Negative
U3813,65+,Male,Ottawa,Medium,Dinner,Dal Makhani,Vegetables,9,145.25,Delicious and quick to make!,1.6,Amazon Fresh,delicious quick make,0.6114,Positive
U3814,65+,Female,Mississauga,High,Breakfast,Samosa,Protein,9,153.52,Tastes just like home cooking.,4.3,Facebook,tastes like home cooking,0.3612,Positive
U3815,45-54,Female,London,Medium,Snack,Samosa,Dairy,2,88.03,Too spicy for me.,3.7,Instagram,spicy,0.0,Negative
U3816,35-44,Other,Brampton,Medium,Breakfast,Paneer Tikka,Protein,4,161.56,Loved the flavor!,2.5,Pinterest,loved flavor,0.636,Positive
U3817,65+,Male,Hamilton,Medium,Snack,Masala Dosa,Dairy,1,98.65,Loved the flavor!,2.4,YouTube,loved flavor,0.636,Positive
U3818,65+,Female,Ottawa,Medium,Lunch,Rajma Chawal,Vegetables,7,113.44,Loved the flavor!,1.6,Amazon Fresh,loved flavor,0.636,Positive
U3819,35-44,Female,Hamilton,Medium,Dinner,Tandoori Chicken,Vegetables,2,102.67,Tastes just like home cooking.,4.6,Walmart Online,tastes like home cooking,0.3612,Positive
U3820,18-24,Female,Hamilton,Medium,Dinner,Rajma Chawal,Dairy,4,74.54,Would definitely try again!,1.5,Pinterest,would definitely try,0.4574,Positive
U3821,65+,Male,Windsor,High,Dinner,Dal Makhani,Grains,2,182.79,Delicious and quick to make!,2.9,Walmart Online,delicious quick make,0.6114,Positive
U3822,45-54,Other,Markham,High,Snack,Rajma Chawal,Protein,1,121.92,"Average taste, could be better.",1.9,Amazon Fresh,average taste could better,0.4404,Positive
U3823,55-64,Female,London,Low,Lunch,Dal Makhani,Spices,7,163.49,"Average taste, could be better.",5.0,Instagram,average taste could better,0.4404,Positive
U3824,55-64,Male,Mississauga,Low,Lunch,Dal Makhani,Vegetables,6,161.79,"Great recipe, easy to follow.",3.3,Instagram,great recipe easy follow,0.7906,Positive
U3825,25-34,Female,Windsor,Low,Dinner,Rajma Chawal,Protein,2,81.28,Would definitely try again!,1.6,Walmart Online,would definitely try,0.4574,Positive
U3826,25-34,Female,Ottawa,Medium,Dinner,Tandoori Chicken,Protein,4,168.65,Too spicy for me.,3.7,Facebook,spicy,0.0,Negative
U3827,55-64,Other,Brampton,Medium,Snack,Dal Makhani,Vegetables,3,140.14,"Great recipe, easy to follow.",5.0,Pinterest,great recipe easy follow,0.7906,Positive
U3828,55-64,Female,Mississauga,Low,Snack,Palak Paneer,Dairy,3,78.36,Delicious and quick to make!,3.4,Amazon Fresh,delicious quick make,0.6114,Positive
U3829,45-54,Female,Brampton,Low,Breakfast,Butter Chicken,Vegetables,3,137.95,Loved the flavor!,2.8,YouTube,loved flavor,0.636,Positive
U3830,35-44,Male,Toronto,Medium,Snack,Butter Chicken,Protein,4,79.08,Loved the flavor!,2.2,Instagram,loved flavor,0.636,Positive
U3831,25-34,Male,Hamilton,Low,Breakfast,Chole Bhature,Grains,1,184.26,Not authentic enough.,1.4,Walmart Online,authentic enough,0.0,Negative
U3832,35-44,Other,Toronto,Low,Dinner,Paneer Tikka,Dairy,1,152.55,Too spicy for me.,1.9,Amazon Fresh,spicy,0.0,Negative
U3833,45-54,Male,Markham,Medium,Lunch,Biryani,Vegetables,7,117.15,Too spicy for me.,3.2,Pinterest,spicy,0.0,Negative
U3834,55-64,Male,Hamilton,Low,Snack,Palak Paneer,Spices,5,170.59,Delicious and quick to make!,4.0,Facebook,delicious quick make,0.6114,Positive
U3835,65+,Other,London,Low,Lunch,Palak Paneer,Vegetables,3,56.72,Not authentic enough.,4.5,YouTube,authentic enough,0.0,Negative
U3836,35-44,Female,Mississauga,High,Snack,Biryani,Protein,9,90.03,Would definitely try again!,4.2,YouTube,would definitely try,0.4574,Positive
U3837,55-64,Other,Brampton,High,Snack,Paneer Tikka,Protein,5,109.9,Not authentic enough.,1.5,Facebook,authentic enough,0.0,Negative
U3838,55-64,Male,Windsor,Medium,Breakfast,Butter Chicken,Spices,10,209.43,Tastes just like home cooking.,4.1,Instagram,tastes like home cooking,0.3612,Positive
U3839,18-24,Other,Markham,Low,Snack,Tandoori Chicken,Dairy,3,77.18,Too spicy for me.,3.3,YouTube,spicy,0.0,Negative
U3840,35-44,Female,London,Medium,Dinner,Dal Makhani,Protein,9,51.71,Tastes just like home cooking.,2.9,Amazon Fresh,tastes like home cooking,0.3612,Positive
U3841,65+,Other,Brampton,Medium,Lunch,Biryani,Dairy,1,62.22,Tastes just like home cooking.,3.3,Instagram,tastes like home cooking,0.3612,Positive
U3842,35-44,Male,Mississauga,Low,Snack,Tandoori Chicken,Dairy,9,156.25,Tastes just like home cooking.,1.0,Instagram,tastes like home cooking,0.3612,Positive
U3843,55-64,Male,Ottawa,Low,Lunch,Chole Bhature,Vegetables,5,96.23,Loved the flavor!,1.3,Instagram,loved flavor,0.636,Positive
U3844,65+,Other,Markham,Low,Lunch,Dal Makhani,Dairy,6,113.64,Not authentic enough.,3.1,Facebook,authentic enough,0.0,Negative
U3845,45-54,Female,Toronto,Medium,Lunch,Rajma Chawal,Protein,2,150.51,Delicious and quick to make!,1.7,Amazon Fresh,delicious quick make,0.6114,Positive
U3846,18-24,Other,Toronto,High,Snack,Palak Paneer,Protein,8,113.68,"Great recipe, easy to follow.",3.2,Walmart Online,great recipe easy follow,0.7906,Positive
U3847,55-64,Female,Windsor,Medium,Breakfast,Dal Makhani,Grains,3,128.17,Loved the flavor!,2.4,YouTube,loved flavor,0.636,Positive
U3848,25-34,Female,Brampton,Medium,Lunch,Rajma Chawal,Dairy,1,141.41,Would definitely try again!,4.6,YouTube,would definitely try,0.4574,Positive
U3849,25-34,Other,Brampton,Medium,Lunch,Butter Chicken,Grains,7,102.77,Loved the flavor!,4.8,Walmart Online,loved flavor,0.636,Positive
U3850,18-24,Female,Brampton,Medium,Snack,Rajma Chawal,Vegetables,3,113.35,Would definitely try again!,4.9,Instagram,would definitely try,0.4574,Positive
U3851,45-54,Male,Markham,Medium,Snack,Rajma Chawal,Grains,4,129.68,Loved the flavor!,4.6,Pinterest,loved flavor,0.636,Positive
U3852,55-64,Other,Mississauga,Low,Dinner,Masala Dosa,Dairy,5,154.73,Too spicy for me.,4.9,Amazon Fresh,spicy,0.0,Negative
U3853,35-44,Female,Ottawa,Medium,Dinner,Biryani,Protein,1,88.31,"Average taste, could be better.",3.8,Instagram,average taste could better,0.4404,Positive
U3854,18-24,Male,Toronto,High,Breakfast,Dal Makhani,Vegetables,9,20.0,Tastes just like home cooking.,4.8,Instagram,tastes like home cooking,0.3612,Positive
U3855,45-54,Other,London,Medium,Breakfast,Biryani,Dairy,7,147.18,"Average taste, could be better.",3.6,Instagram,average taste could better,0.4404,Positive
U3856,35-44,Male,Hamilton,High,Breakfast,Dal Makhani,Vegetables,2,157.11,Would definitely try again!,4.2,YouTube,would definitely try,0.4574,Positive
U3857,25-34,Male,Markham,Medium,Breakfast,Palak Paneer,Spices,1,128.0,Would definitely try again!,1.5,Facebook,would definitely try,0.4574,Positive
U3858,25-34,Male,Markham,Medium,Lunch,Samosa,Dairy,2,130.73,Not authentic enough.,3.7,Facebook,authentic enough,0.0,Negative
U3859,35-44,Female,Mississauga,Low,Snack,Biryani,Spices,3,97.43,Loved the flavor!,4.7,Facebook,loved flavor,0.636,Positive
U3860,18-24,Other,Toronto,Medium,Dinner,Biryani,Grains,3,140.01,Would definitely try again!,3.2,YouTube,would definitely try,0.4574,Positive
U3861,25-34,Other,Windsor,High,Lunch,Palak Paneer,Dairy,8,154.13,Would definitely try again!,1.7,Facebook,would definitely try,0.4574,Positive
U3862,55-64,Female,Ottawa,Medium,Snack,Dal Makhani,Spices,5,122.26,Loved the flavor!,3.1,Pinterest,loved flavor,0.636,Positive
U3863,65+,Other,Mississauga,Low,Snack,Palak Paneer,Protein,9,219.65,Loved the flavor!,3.8,Amazon Fresh,loved flavor,0.636,Positive
U3864,35-44,Male,London,Low,Lunch,Tandoori Chicken,Grains,3,57.45,"Great recipe, easy to follow.",4.1,Instagram,great recipe easy follow,0.7906,Positive
U3865,35-44,Other,Toronto,Medium,Lunch,Rajma Chawal,Dairy,6,126.52,Not authentic enough.,3.1,Facebook,authentic enough,0.0,Negative
U3866,25-34,Female,Mississauga,Medium,Dinner,Palak Paneer,Dairy,4,73.03,Would definitely try again!,1.9,YouTube,would definitely try,0.4574,Positive
U3867,18-24,Male,Toronto,Medium,Breakfast,Dal Makhani,Protein,8,155.19,Loved the flavor!,4.7,Walmart Online,loved flavor,0.636,Positive
U3868,55-64,Female,Toronto,High,Breakfast,Butter Chicken,Protein,1,56.74,Would definitely try again!,4.1,YouTube,would definitely try,0.4574,Positive
U3869,18-24,Male,Windsor,Medium,Dinner,Palak Paneer,Spices,4,66.64,"Great recipe, easy to follow.",2.1,Instagram,great recipe easy follow,0.7906,Positive
U3870,45-54,Male,Markham,Medium,Dinner,Paneer Tikka,Spices,7,94.67,"Great recipe, easy to follow.",4.2,Instagram,great recipe easy follow,0.7906,Positive
U3871,45-54,Other,Ottawa,Low,Breakfast,Palak Paneer,Spices,9,130.63,Delicious and quick to make!,2.4,YouTube,delicious quick make,0.6114,Positive
U3872,65+,Male,Markham,Low,Lunch,Biryani,Vegetables,1,96.18,Would definitely try again!,2.2,Walmart Online,would definitely try,0.4574,Positive
U3873,25-34,Female,Hamilton,Medium,Breakfast,Tandoori Chicken,Grains,8,96.58,Not authentic enough.,4.5,Walmart Online,authentic enough,0.0,Negative
U3874,25-34,Other,Ottawa,High,Snack,Masala Dosa,Dairy,2,112.76,Too spicy for me.,4.5,Instagram,spicy,0.0,Negative
U3875,25-34,Female,Toronto,Medium,Snack,Palak Paneer,Grains,4,110.31,"Average taste, could be better.",2.6,YouTube,average taste could better,0.4404,Positive
U3876,65+,Male,Mississauga,Medium,Dinner,Samosa,Protein,4,179.5,Would definitely try again!,1.0,Amazon Fresh,would definitely try,0.4574,Positive
U3877,45-54,Female,London,Low,Breakfast,Paneer Tikka,Grains,8,147.44,"Great recipe, easy to follow.",1.7,Amazon Fresh,great recipe easy follow,0.7906,Positive
U3878,18-24,Female,Windsor,High,Breakfast,Butter Chicken,Grains,2,107.02,Not authentic enough.,4.6,Instagram,authentic enough,0.0,Negative
U3879,65+,Male,Ottawa,High,Snack,Palak Paneer,Spices,7,203.88,Tastes just like home cooking.,4.6,Walmart Online,tastes like home cooking,0.3612,Positive
U3880,65+,Other,Hamilton,Medium,Breakfast,Rajma Chawal,Protein,3,139.67,Loved the flavor!,2.8,Amazon Fresh,loved flavor,0.636,Positive
U3881,18-24,Female,Toronto,Low,Dinner,Rajma Chawal,Grains,9,81.24,"Average taste, could be better.",2.2,YouTube,average taste could better,0.4404,Positive
U3882,25-34,Male,London,Medium,Dinner,Paneer Tikka,Dairy,5,130.26,Tastes just like home cooking.,2.2,Pinterest,tastes like home cooking,0.3612,Positive
U3883,55-64,Other,Ottawa,High,Snack,Biryani,Spices,8,141.42,Not authentic enough.,4.6,Pinterest,authentic enough,0.0,Negative
U3884,18-24,Other,Markham,Medium,Breakfast,Chole Bhature,Grains,5,92.5,Not authentic enough.,2.3,Walmart Online,authentic enough,0.0,Negative
U3885,45-54,Other,Markham,Medium,Breakfast,Biryani,Protein,1,77.9,"Average taste, could be better.",3.0,Facebook,average taste could better,0.4404,Positive
U3886,35-44,Female,Ottawa,Low,Snack,Paneer Tikka,Dairy,9,123.46,"Average taste, could be better.",3.9,Pinterest,average taste could better,0.4404,Positive
U3887,35-44,Female,Ottawa,Low,Lunch,Biryani,Protein,10,105.59,Would definitely try again!,1.8,YouTube,would definitely try,0.4574,Positive
U3888,65+,Female,Ottawa,Low,Lunch,Rajma Chawal,Protein,7,179.17,Not authentic enough.,2.0,Facebook,authentic enough,0.0,Negative
U3889,35-44,Other,London,High,Breakfast,Tandoori Chicken,Protein,4,149.65,Loved the flavor!,2.4,Instagram,loved flavor,0.636,Positive
